"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045271","respiratory chain complex I","36/4502","50/19717",2.08214241873445e-13,1.44046398241538e-11,1.1018418732633e-11,"NDUFS5/NDUFB7/NDUFB8/NDUFA7/NDUFV1/NDUFS6/NDUFB9/NDUFA13/NDUFS8/NDUFA11/NDUFA3/NDUFC2/NDUFA1/NDUFB2/NDUFB11/NDUFA12/NDUFV3/NDUFA6/NDUFA2/NDUFB10/NDUFAB1/NDUFB1/NDUFS7/NDUFA8/NDUFS4/NDUFA10/NDUFS3/NDUFA4/NDUFB4/NDUFA9/NDUFS2/NDUFB6/NDUFV2/NDUFC1/DMAC2/NDUFB3",36
"GO:0000502","proteasome complex","40/4502","63/19717",5.80865707924962e-12,3.68365669775747e-10,2.81770821475881e-10,"PSMC3/PSMB5/PSMC5/PSMD8/PSMB6/PSMB4/PSMB1/PSMC4/PSMD1/PSMD3/PSMB8/PSMD9/PSMB9/ZFAND2B/PSMD14/PSMC1/PSMC2/PSMA7/PSMA3/PSMD4/PSMD2/PSMA8/RAD23A/TXNL1/DNAJB2/PSMA1/PSMB7/ADRM1/PSMA6/PSMA2/PSMB2/VCP/PSMD7/PSMD13/USP14/PSME3/UBQLN4/PSMD11/PSMA4/PSMF1",40
"GO:1905369","endopeptidase complex","40/4502","64/19717",1.20745755236051e-11,7.06827074881808e-10,5.4066722789908e-10,"PSMC3/PSMB5/PSMC5/PSMD8/PSMB6/PSMB4/PSMB1/PSMC4/PSMD1/PSMD3/PSMB8/PSMD9/PSMB9/ZFAND2B/PSMD14/PSMC1/PSMC2/PSMA7/PSMA3/PSMD4/PSMD2/PSMA8/RAD23A/TXNL1/DNAJB2/PSMA1/PSMB7/ADRM1/PSMA6/PSMA2/PSMB2/VCP/PSMD7/PSMD13/USP14/PSME3/UBQLN4/PSMD11/PSMA4/PSMF1",40
"GO:0005774","vacuolar membrane","151/4502","412/19717",1.08987101548569e-10,5.92422744846153e-09,4.53156895912473e-09,"HLA-DOB/RAB37/RUBCNL/LRMP/NAPA/TLR7/TLR9/HLA-DOA/HLA-DPB1/LAPTM5/GLIPR1/SLC48A1/GNA11/DPP4/TRPM2/DNAJC5/ATP11C/LAMP5/HLA-F/MARCHF1/GNB2/ARL8A/HLA-DPA1/HLA-DRA/CD63/TOM1/ABCB6/SLC2A6/DRAM2/ATP6V0C/OCA2/SLC2A8/NFAM1/MAP1LC3A/ATP6V0D1/UBA1/NDUFC2/UBXN6/HLA-DQA1/SPAAR/FLOT1/STX7/CLTA/ATP6V0A1/ATP6V0B/TLR8/TMEM63A/AP1M2/CD74/TMEM179B/CD1B/IRGM/MARCHF2/HLA-DQB2/ITFG2/BLOC1S1/ATP11B/VPS4A/C3AR1/CLN5/HLA-DMA/SPHK2/LAMTOR1/CYB561A3/SEC13/RAB5C/SNAPIN/ENPEP/AP1S2/TEX264/GABARAP/AP3D1/RILP/SLC49A4/ATP6V1H/AP2S1/MGST1/LAMTOR5/BORCS8/RAB7A/HLA-DRB1/SLC12A4/AP2M1/TMBIM1/HLA-DMB/SORT1/MARCHF9/VPS18/ULK1/LAPTM4B/VTI1B/SLC15A3/SURF4/SPAG9/SLC11A2/ANXA2/ATG16L2/HPSE/TPCN1/CLN3/SYT7/AP3B1/BST2/TMEM79/LNPEP/TCIRG1/ABCC11/DTX3L/LAMP3/VAMP8/IFITM3/MYO7A/ABCC3/AP1S1/SLC66A1/ATP6V1E1/ECE1/CLCN5/CDIP1/EVA1A/CYB561/ATRAID/SLC17A5/BRI3/AP5S1/DDOST/CLTC/NCSTN/RAB2A/RPN2/GRN/HLA-DQB1/ATP6V1F/PRKD1/MREG/GABARAPL1/LAMP1/RHEB/EGF/GBA/LAMTOR2/SLC26A11/WDR24/AHNAK/TMEM9B/TM9SF1/ATP6V1A/MEAK7/ACP2/WIPI1/RRAGB",151
"GO:0005765","lysosomal membrane","133/4502","354/19717",2.13170123130815e-10,1.08148309135034e-08,8.27249670816428e-09,"HLA-DOB/RAB37/LRMP/TLR7/TLR9/HLA-DOA/HLA-DPB1/LAPTM5/GLIPR1/SLC48A1/GNA11/DPP4/TRPM2/DNAJC5/ATP11C/LAMP5/HLA-F/MARCHF1/GNB2/ARL8A/HLA-DPA1/HLA-DRA/CD63/TOM1/SLC2A6/DRAM2/ATP6V0C/OCA2/SLC2A8/NFAM1/ATP6V0D1/UBA1/NDUFC2/UBXN6/HLA-DQA1/SPAAR/FLOT1/STX7/CLTA/ATP6V0A1/TLR8/TMEM63A/AP1M2/CD74/TMEM179B/CD1B/MARCHF2/HLA-DQB2/ITFG2/BLOC1S1/ATP11B/C3AR1/CLN5/HLA-DMA/SPHK2/LAMTOR1/CYB561A3/SEC13/RAB5C/SNAPIN/ENPEP/AP1S2/AP3D1/RILP/SLC49A4/ATP6V1H/AP2S1/MGST1/LAMTOR5/BORCS8/RAB7A/HLA-DRB1/SLC12A4/AP2M1/TMBIM1/HLA-DMB/SORT1/MARCHF9/VPS18/LAPTM4B/VTI1B/SLC15A3/SURF4/SPAG9/SLC11A2/ANXA2/HPSE/TPCN1/CLN3/SYT7/AP3B1/BST2/TMEM79/LNPEP/TCIRG1/DTX3L/LAMP3/VAMP8/IFITM3/MYO7A/AP1S1/SLC66A1/ATP6V1E1/ECE1/CLCN5/CDIP1/EVA1A/CYB561/ATRAID/SLC17A5/BRI3/AP5S1/DDOST/CLTC/NCSTN/RAB2A/GRN/HLA-DQB1/MREG/LAMP1/RHEB/EGF/GBA/LAMTOR2/SLC26A11/WDR24/AHNAK/TMEM9B/TM9SF1/ATP6V1A/MEAK7/ACP2/RRAGB",133
"GO:0098852","lytic vacuole membrane","133/4502","355/19717",2.65050641703257e-10,1.26064711460111e-08,9.64296084617769e-09,"HLA-DOB/RAB37/LRMP/TLR7/TLR9/HLA-DOA/HLA-DPB1/LAPTM5/GLIPR1/SLC48A1/GNA11/DPP4/TRPM2/DNAJC5/ATP11C/LAMP5/HLA-F/MARCHF1/GNB2/ARL8A/HLA-DPA1/HLA-DRA/CD63/TOM1/SLC2A6/DRAM2/ATP6V0C/OCA2/SLC2A8/NFAM1/ATP6V0D1/UBA1/NDUFC2/UBXN6/HLA-DQA1/SPAAR/FLOT1/STX7/CLTA/ATP6V0A1/TLR8/TMEM63A/AP1M2/CD74/TMEM179B/CD1B/MARCHF2/HLA-DQB2/ITFG2/BLOC1S1/ATP11B/C3AR1/CLN5/HLA-DMA/SPHK2/LAMTOR1/CYB561A3/SEC13/RAB5C/SNAPIN/ENPEP/AP1S2/AP3D1/RILP/SLC49A4/ATP6V1H/AP2S1/MGST1/LAMTOR5/BORCS8/RAB7A/HLA-DRB1/SLC12A4/AP2M1/TMBIM1/HLA-DMB/SORT1/MARCHF9/VPS18/LAPTM4B/VTI1B/SLC15A3/SURF4/SPAG9/SLC11A2/ANXA2/HPSE/TPCN1/CLN3/SYT7/AP3B1/BST2/TMEM79/LNPEP/TCIRG1/DTX3L/LAMP3/VAMP8/IFITM3/MYO7A/AP1S1/SLC66A1/ATP6V1E1/ECE1/CLCN5/CDIP1/EVA1A/CYB561/ATRAID/SLC17A5/BRI3/AP5S1/DDOST/CLTC/NCSTN/RAB2A/GRN/HLA-DQB1/MREG/LAMP1/RHEB/EGF/GBA/LAMTOR2/SLC26A11/WDR24/AHNAK/TMEM9B/TM9SF1/ATP6V1A/MEAK7/ACP2/RRAGB",133
"GO:0009897","external side of plasma membrane","143/4502","393/19717",5.99618315210233e-10,2.68417375220581e-08,2.05318221864556e-08,"CXCL10/CD19/CTLA4/MS4A1/CD79A/FCER2/CD79B/ICOS/CD28/CD2/IL2RG/CD3E/CD6/TNFRSF13C/CXCR4/CD5/PDCD1/CD27/CCR2/CD3G/IL2RB/IGLL5/LILRB1/CCR5/PTPRC/CCR6/KLRK1/IL12RB1/CD3D/CXCR5/CXCR3/BTN2A2/LAG3/BTN1A1/IL7R/TNF/CD8A/CD200R1/MICB/CD40LG/FASLG/BTN3A1/CD86/CD69/ITGB2/BTN3A2/CD226/CD83/CCR4/P2RX7/KLRD1/BTN3A3/TNFRSF9/BTN2A1/CSF2RA/CXCR6/GP1BA/HLA-F/EBI3/P2RY12/FCRL6/ITGAM/IGLL1/MS4A2/CCR7/FCGR2B/CD1C/HLA-B/CD40/FLOT1/CD1A/CXCL9/SEMA7A/ITGAE/XCR1/IL23R/TLR8/P2RX1/CD1E/CD4/CD33/CCR9/HYAL2/CD74/CD244/CD1B/ITGA3/CLPTM1/CD274/TRPM8/CA4/IL27RA/TFR2/HHLA2/CXCL12/TF/ENPEP/HLA-G/VCAM1/B2M/CD59/ACKR3/CEACAM5/BTNL2/GFRA2/SELP/PDCD1LG2/CD9/ADA/GSR/IL6R/CD80/ITGA2/NRCAM/ANXA5/EFNA5/HEG1/KCNJ5/CCR1/FLT3LG/SSC4D/RTN4RL1/ECE1/BTN2A3P/ITGA6/DAG1/ADGRE1/IL5RA/WNT2/BCAM/HLA-C/IL2RA/LAMP1/ATP6AP2/IZUMO1R/CX3CR1/CALR/DNAI2/CCR8/HLA-A/TRPV1/MOG/ABCA1",143
"GO:0045335","phagocytic vesicle","61/4502","132/19717",2.57323322457895e-09,1.08790582439143e-07,8.32162557422314e-08,"TLR6/CORO1A/RAC2/CYBB/HVCN1/WAS/NCF1/TLR7/FMNL1/TLR9/TLR1/PLD4/RAB8B/HLA-F/EVL/RAB34/RAB11B/NCF4/ADAM8/ATP6V0C/ATP6V0D1/HLA-B/TAP1/ELANE/ATP6V0A1/ATP6V0B/RAB39A/IRGM/MPO/MPEG1/ATP6V0E1/RAB20/TAP2/HLA-G/B2M/RAB11A/RILP/UNC93B1/RAB7A/UNC13B/SYT11/CDC42EP2/STX12/MYO1C/SYT7/ATG12/TCIRG1/STXBP2/VAMP8/TLR2/HLA-C/SNAP23/ANXA3/LAMP1/AMBRA1/CALR/CDC42EP4/GSN/PDIA3/HLA-A/ABCA1",61
"GO:0000775","chromosome, centromeric region","80/4502","193/19717",5.53383106657832e-09,2.21644496929795e-07,1.69540641541153e-07,"IKZF1/CENPF/BUB1/SEPTIN6/NDC80/SGO2/CENPK/CENPE/NUF2/AURKB/MAD2L1/NCAPG/CDCA8/ERCC6L/BUB1B/CDCA5/ESCO2/STAG3/CENPM/CENPA/SGO1/HJURP/NEK2/KNTC1/KNL1/PLK1/PMF1/SKA1/HIRA/PPP1CC/RASSF2/BIRC5/HELLS/SKA3/SPC24/DYNC1I1/BUB3/NDE1/PPP2R1A/TEX14/GPATCH11/DCTN3/CENPH/DCTN2/SEC13/ZNF330/CENPI/MTBP/KIF2C/PHF6/TRAPPC12/DSCC1/PPP2CB/ATRX/CENPU/SEPTIN2/SPC25/CDT1/RCC2/BOD1/KNSTRN/MIS18BP1/CEBPB/KAT8/CENPB/OIP5/DCTN1/DCTN6/NCAPD2/CENPP/KIF22/REC8/CENPX/APC/PAFAH1B1/BOD1L1/SMC1B/TTK/CENPC/CBX3",80
"GO:1905368","peptidase complex","45/4502","89/19717",1.00400004568767e-08,3.82022017384157e-07,2.92216855402779e-07,"TAF6L/PSMC3/PSMB5/PSMC5/PSMD8/PSMB6/PSMB4/PSMB1/PSMC4/ENY2/PSMD1/PSMD3/PSMB8/PSMD9/PSMB9/ZFAND2B/PSMD14/PSMC1/PSMC2/PSMA7/PSMA3/PSMD4/PSMD2/PSMA8/SPG7/RAD23A/TXNL1/DNAJB2/PSMA1/PSMB7/ADRM1/PSMA6/PSMA2/PSMB2/VCP/PSMD7/PSMD13/USP14/USP22/PSME3/UBQLN4/PSMD11/PSMA4/AFG3L2/PSMF1",45
"GO:0000313","organellar ribosome","44/4502","87/19717",1.44532883901091e-08,4.99952384766956e-07,3.82424329173701e-07,"MRPL2/NDUFA7/MRPS11/MRPL28/MRPL20/MRPS7/MRPL54/MRPS26/MRPL24/MRPL40/NDUFAB1/MRPL38/MALSU1/MRPS28/MRPL12/MRPL27/MRPL4/MRPL23/MRPL14/MRPS18A/MRPL43/MRPL17/MRPS18B/MRPS36/MRPL34/MRPL46/MRPL3/MRPL22/MRPS15/MRPL51/MRPS18C/MRPS35/MRPL52/MPV17L2/MRPL15/MRPL47/MRPL37/MRPS22/MRPL57/MRPL21/NSUN4/MRPS5/MRPL32/MRPL36",44
"GO:0005761","mitochondrial ribosome","44/4502","87/19717",1.44532883901091e-08,4.99952384766956e-07,3.82424329173701e-07,"MRPL2/NDUFA7/MRPS11/MRPL28/MRPL20/MRPS7/MRPL54/MRPS26/MRPL24/MRPL40/NDUFAB1/MRPL38/MALSU1/MRPS28/MRPL12/MRPL27/MRPL4/MRPL23/MRPL14/MRPS18A/MRPL43/MRPL17/MRPS18B/MRPS36/MRPL34/MRPL46/MRPL3/MRPL22/MRPS15/MRPL51/MRPS18C/MRPS35/MRPL52/MPV17L2/MRPL15/MRPL47/MRPL37/MRPS22/MRPL57/MRPL21/NSUN4/MRPS5/MRPL32/MRPL36",44
"GO:0045259","proton-transporting ATP synthase complex","18/4502","23/19717",2.7743940314604e-08,9.17962546931029e-07,7.02169290342152e-07,"ATP5MPL/ATP5MC1/ATP5PD/ATP5F1D/ATP5ME/ATP5MF/ATP5F1B/ATP5MG/ATP5MC3/ATP5F1E/ATP5F1A/ATP5PF/ATP5F1C/DMAC2L/ATP5MD/ATP5PB/ATP5PO/PPIF",18
"GO:0000779","condensed chromosome, centromeric region","54/4502","118/19717",3.13327530011744e-08,9.93509376412239e-07,7.59956684633748e-07,"CENPF/BUB1/SEPTIN6/NDC80/SGO2/CENPK/CENPE/NUF2/AURKB/MAD2L1/NCAPG/ERCC6L/BUB1B/CENPM/CENPA/SGO1/HJURP/NEK2/KNTC1/KNL1/PLK1/PMF1/SKA1/PPP1CC/RASSF2/BIRC5/SKA3/SPC24/DYNC1I1/BUB3/NDE1/TEX14/GPATCH11/DCTN3/CENPH/KIF2C/PHF6/ATRX/CENPU/SEPTIN2/SPC25/CDT1/BOD1/KNSTRN/MIS18BP1/CEBPB/CENPB/DCTN6/NCAPD2/REC8/CENPX/BOD1L1/CENPC/CBX3",54
"GO:0016469","proton-transporting two-sector ATPase complex","30/4502","51/19717",3.35960732827186e-08,1.02266447072595e-06,7.82258043172352e-07,"ATP6V0C/ATP6V0D1/ATP5MPL/SPAAR/ATP6V0A1/ATP6V0B/ATP5MC1/ATP5PD/ATP5F1D/ATP5ME/ATP6V0E1/ATP5MF/ATP6V1H/ATP5F1B/ATP5MG/ATP5MC3/ATP5F1E/ATP5F1A/ATP6AP1/ATP5PF/ATP5F1C/DMAC2L/ATP5MD/TCIRG1/ATP5PB/ATP6V1E1/ATP5PO/ATP6V1F/PPIF/ATP6V1A",30
