<<<<<<< HEAD
"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098803","respiratory chain complex","8/296","85/19717",4.1505528073213e-05,0.00162390378586446,0.00144177097517477,"NDUFA10/NDUFB8/COX6A1/NDUFA7/COX8A/NDUFS5/UQCR10/COX4I1",8
"GO:0005746","mitochondrial respirasome","8/296","88/19717",5.33261916832481e-05,0.00185456644409518,0.0016465631116231,"NDUFA10/NDUFB8/COX6A1/OXA1L/NDUFA7/NDUFS5/UQCR10/COX4I1",8
"GO:0098636","protein complex involved in cell adhesion","5/296","34/19717",0.000143541288569532,0.00449284233222636,0.00398893686130069,"CTLA4/CD28/ITGA4/ITGAD/ITGAL",5
"GO:0005759","mitochondrial matrix","18/296","469/19717",0.000278590943319065,0.00792717865989702,0.00703808698911321,"GLDC/TERT/MRPL2/ACADVL/QARS1/MRPL22/NDUFA10/NDUFB8/SUCLG1/MRPL41/ATP5F1D/ECI1/OXA1L/ACADS/NDUFA7/NFS1/COQ3/MRPL28",18
"GO:0045121","membrane raft","13/296","315/19717",0.00100704318284796,0.0249541528323345,0.0221553601739913,"CD79A/MS4A1/CD19/CD48/KCNA3/CD2/CARD11/LCK/BIRC3/CD8A/PRTN3/TLR6/BTK",13
"GO:0098857","membrane microdomain","13/296","316/19717",0.00103643446268482,0.0249541528323345,0.0221553601739913,"CD79A/MS4A1/CD19/CD48/KCNA3/CD2/CARD11/LCK/BIRC3/CD8A/PRTN3/TLR6/BTK",13
"GO:0098589","membrane region","13/296","328/19717",0.00144884661957942,0.0323920708520256,0.0287590607194712,"CD79A/MS4A1/CD19/CD48/KCNA3/CD2/CARD11/LCK/BIRC3/CD8A/PRTN3/TLR6/BTK",13
"GO:0070069","cytochrome complex","4/296","34/19717",0.00161861098670669,0.032813740084657,0.029133436631409,"COX6A1/COX8A/UQCR10/COX4I1",4
"GO:1990204","oxidoreductase complex","7/296","114/19717",0.0016773796848387,0.032813740084657,0.029133436631409,"GLDC/NDUFA10/NDUFB8/CYBB/NDUFA7/NDUFS5/UQCR10",7
"GO:0030139","endocytic vesicle","12/296","303/19717",0.00219632444068732,0.0402576024159849,0.0357424147900454,"FCGR1A/CTLA4/FCHO1/TLR7/TLR6/PICK1/GRIA3/CYBB/CORO1A/RAC2/PLD4/MPO",12
"GO:0009898","cytoplasmic side of plasma membrane","8/296","154/19717",0.00231513368526431,0.0402576024159849,0.0357424147900454,"CARMIL2/PTPN7/CD2/LCK/ASPSCR1/RGS1/BLK/PTPN22",8
"GO:0042101","T cell receptor complex","7/296","127/19717",0.00309109301759879,0.0494474859126368,0.0439015849367281,"TRAT1/CD3E/CD6/CD3D/CD8A/CD8B/CD3G",7
"GO:0045277","respiratory chain complex IV","3/296","20/19717",0.00315958376438574,0.0494474859126368,0.0439015849367281,"COX6A1/COX8A/COX4I1",3
"GO:0030666","endocytic vesicle membrane","8/296","167/19717",0.00380527236900415,0.054459280343827,0.0483512695838921,"FCGR1A/FCHO1/TLR6/PICK1/GRIA3/CYBB/CORO1A/RAC2",8
"GO:0045335","phagocytic vesicle","7/296","132/19717",0.00382780884205813,0.054459280343827,0.0483512695838921,"TLR7/TLR6/CYBB/CORO1A/RAC2/PLD4/MPO",7
"GO:0044305","calyx of Held","3/296","24/19717",0.00536693917475365,0.0726302306437678,0.0644842135192692,"KCNA3/PRKCG/PRKCB",3
"GO:0098562","cytoplasmic side of membrane","8/296","178/19717",0.00556909116757325,0.0726302306437678,0.0644842135192692,"CARMIL2/PTPN7/CD2/LCK/ASPSCR1/RGS1/BLK/PTPN22",8
"GO:0005747","mitochondrial respiratory chain complex I","4/296","50/19717",0.00666530696977256,0.0772681882051412,0.0686019898643258,"NDUFA10/NDUFB8/NDUFA7/NDUFS5",4
"GO:0030964","NADH dehydrogenase complex","4/296","50/19717",0.00666530696977256,0.0772681882051412,0.0686019898643258,"NDUFA10/NDUFB8/NDUFA7/NDUFS5",4
"GO:0045271","respiratory chain complex I","4/296","50/19717",0.00666530696977256,0.0772681882051412,0.0686019898643258,"NDUFA10/NDUFB8/NDUFA7/NDUFS5",4
>>>>>>> 306a0fdf597fdd68e2b81c44f92d9be968bfd76e
